tweet_id,handle,text,candidate,state,sentiment type,sentiment score,created_at,coordinates_lat,coordinates_lon
7.31E+17,WDlolz99,RT @Latinos4Bernie: This is the #PoliticalRevolution: Bernie Sanders won ALL counties in '16 that Hillary won in '08 in the #WVprimary _ÙÕ» ht‰Û_,Sanders,CA,positive,0,5/11/16 23:17,0,0
7.31E+17,saracohennyc,"For months, Bernie out-polled Hillary against Trump by large margins.3 key swing states Bernie proves best candidate https://t.co/hrKXv8ZzCP",Sanders,NY,positive,0.561066,5/11/16 23:17,0,0
7.31E+17,SanDiego_411,WATCH: Joe Scarborough gets into a fight with Donald Trump‰Ûªs Twitter feed on Morning Joe https://t.co/c2brU8lazl via @Salon,Trump,CA,neutral,0.223926,5/11/16 23:17,0,0
7.31E+17,PoliticallyGQ,Dear #MicroAggression jump on the #TrumpTrain and https://t.co/DH9X0Cx8y9  https://t.co/qZFIwjWy8L,Trump,NY,neutral,-0.211367,5/11/16 23:17,0,0
7.31E+17,ernestjackson17,Flashback: Hillary Clinton Praised Former KKK Member Sen. Robert Byrd [VIDEO] https://t.co/epsPWrcdXk via @dailycaller,Clinton,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,lezbelle123,Not sure but every time one falls to his death Trump just goes out and finds another one https://t.co/ywoZdo8BcZ,Trump,NM,negative,-0.732991,5/11/16 23:17,0,0
7.31E+17,roxyspd5,"@realDonaldTrump for somebody who is been audited BY THE IRS will you  submit your tax returns from previous years?ANSWER NOOOOO",Trump,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,LisaBradford123,@InformationAdd @trisha513 @WayneDupreeShow @elizabethforma @realDonaldTrump exactly..,Trump,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,Dem4Hillary,@realDonaldTrump  hiding his taxes !!! #ReleaseTheReturns #DonTheCon @CNN @MSNBC No reason he cannot release priors! https://t.co/ibOqt961pf,Trump,CT,negative,-0.258065,5/11/16 23:17,0,0
7.31E+17,BobbyGvegas,"@marcorubio now supports the ""dangerous"" ""erratic"" ""con artist"" (to use his own words) White Nationalist Party's nominee @realDonaldTrump.",Trump,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,EnigmaNetxx,RT @TheBpDShow: The average shows she's weaker than sanders and the gap is closing with trump. Which is why she's running new ads https://t‰Û_,Sanders,OR,negative,-0.284116,5/11/16 23:17,0,0
7.31E+17,TimAlexander429,Rubio is phony and should resign his position immediately https://t.co/EmFEeqILZR,Rubio,FL,neutral,-0.698892,5/11/16 23:17,0,0
7.31E+17,zwardle,"RT @HillaryClinton: Trump's policies that affect women are even more offensive than his comments on women‰ÛÓand that's saying something.http‰Û_",Clinton,UT,negative,-0.45315,5/11/16 23:17,0,0
7.31E+17,KAJNews,Former President Bill Clinton will make a campaign stop in Montana next week https://t.co/ZUc2dBi7Xa https://t.co/zXTkSEajJj,Clinton,MT,neutral,0,5/11/16 23:17,0,0
7.31E+17,Bmessex2015,RT @tinaissa: The #BernieArmy made the #CrazyBernie tag backfire on Trump. ‰ÏÎ_ÙèÈ•üè_ÙÔ__ÙèÈ,Sanders,IL,neutral,-0.273779,5/11/16 23:17,0,0
7.31E+17,astroterf,Wonder if anyone in Texas will challenge his eligibility - Cruz Running for Re-election in 2018 https://t.co/IhOVmqnQuV #CanadianBorn,Cruz,KS,neutral,0,5/11/16 23:17,0,0
7.31E+17,jasgrammy1,@HillaryClinton she is more important https://t.co/Axu9BrgGb7,Clinton,PA,neutral,0.39929,5/11/16 23:17,0,0
7.31E+17,JayJaymarvin,Donald Trump. Breakdown that tax wall!#NeverTrump,Trump,CO,positive,0.242585,5/11/16 23:17,0,0
7.31E+17,SteveHutchcraf1,"RT @AnnCoulter: America, 2016 (Pre-Trump!) https://t.co/lu5mGYqj6q",Trump,OR,neutral,0,5/11/16 23:17,0,0
7.31E+17,PatriotRider,RT @VeronicaCoffin: To Cruz Never Trumpers #conservative #patriot #gop #teaparty #tcot #EPICFail #PJNet #Election2016 #tcot #Ccot https://t‰Û_,Trump,NY,negative,0,5/11/16 23:17,0,0
7.31E+17,HiQTPiii,"RT @slone: OOPS! Hey, Ryan: Romney had stronger opposition in early May 2012 than Trump holds at the same point 4 years later https://t.co/‰Û_",Trump,MS,neutral,0.41268,5/11/16 23:17,0,0
7.31E+17,LivingOnChi,@SDA4Bernie Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/GVF8QMjqsn,Sanders,MA,neutral,-0.355411,5/11/16 23:17,0,0
7.31E+17,Dawnnewyorker,@elizabethforma @realDonaldTrump @michellemalkin @4US_Workers @SenatorSessions WHAT HAVE U DONE 2 STOP THE H1VISA UNDER-CUTTING OF AMER JOBS,Trump,NY,neutral,0,5/11/16 23:17,0,0
7.31E+17,floppyd1,"We don't need 4 to 8 years more of Obummer, or a crazed racist! please vote Bernie, it's not too late!",Sanders,WA,neutral,-0.822088,5/11/16 23:17,0,0
7.31E+17,LukeElzinga,"RT @BernieSanders: For months, Bernie has out-polled Hillary Clinton against Donald Trump, and often by extraordinarily large margins. http‰Û_",Sanders,IA,neutral,0,5/11/16 23:17,0,0
7.31E+17,RUalumnus,"@HillaryClinton  So you want equality -- statehood -- for DC, right? How about PR?  We cannot go back to Maryland or Virginia.",Clinton,NJ,neutral,-0.52251,5/11/16 23:17,0,0
7.31E+17,Pen_Air,"How much was @HillaryClinton paid to believe Islam is peaceful? #CrookedHillary #BanIslam https://t.co/W3o5uMukLd",Clinton,PA,neutral,-0.219007,5/11/16 23:17,0,0
7.31E+17,kpaxnews,Former President Bill Clinton will make a campaign stop in Montana next week https://t.co/NU6jGTUfT9 https://t.co/aNeheoKSTJ,Clinton,MT,neutral,0,5/11/16 23:17,0,0
7.31E+17,StephanieInFla,"RT @HillaryClinton: Trump's policies that affect women are even more offensive than his comments on women‰ÛÓand that's saying something.http‰Û_",Clinton,FL,neutral,-0.45315,5/11/16 23:17,0,0
7.31E+17,scotty_watti,@ProphetPhella @eriks @secupp @chucktodd @MittRomney @marklevinshow @glennbeck What would Trump have in common with a Reagan democrat?,Trump,CA,negative,-0.373292,5/11/16 23:17,0,0
7.31E+17,taipan48,RT @spiritmefree1: I love how Elizabeth Warren is blasting Trump over and over.His weakness is he's easily distracted. I'm peeping her stra‰Û_,Trump,VA,neutral,0,5/11/16 23:17,0,0
7.31E+17,UPI,"#HillaryClinton should re-nominate #MerrickGarland for high court if elected, top Dem says https://t.co/gpS4vxwD3S https://t.co/3zWNQFfDei",Clinton,WA,neutral,0,5/11/16 23:17,0,0
7.31E+17,News_Kat,"Cyclists trump cars on city streets, and not just on Bike to Work Day https://t.co/9LdpH9d6Wh",Trump,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,Yunglady2013,"RT @FoxNews: .@realDonaldTrump: ‰ÛÏI am absolutely against having more people flowing into this country. No documentation, no papers, no noth‰Û_",Trump,MI,negative,0,5/11/16 23:17,0,0
7.31E+17,GretchenGorup,RT @realDonaldTrump: Isn‰Ûªt it funny when a failed Senator like goofy Elizabeth Warren can spend a whole day tweeting about Trump &amp; gets not‰Û_,Trump,IN,positive,0.847932,5/11/16 23:17,0,0
7.31E+17,TyberZannxxxx,"RT @Ariuszme: You have to really look closely and study this pic, to only think, 'yikes!' #imwithher https://t.co/pkKrN9ONeU",Clinton,NJ,negative,0,5/11/16 23:17,0,0
7.31E+17,siaayrom,"RT @ViewFromWise: #DonaldTrump, it's one thing to be proud of an attractive daughter, it's another thing to embarrass her by lusting after‰Û_",Trump,TX,neutral,0.359711,5/11/16 23:17,0,0
7.31E+17,RickXTN,Americans Vote Against Their Own Best Interest: Epic Hillary Rant https://t.co/ckHzc8YVEI via @YouTube,Clinton,KS,negative,-0.379939,5/11/16 23:17,0,0
7.31E+17,maddisulflow,RT @jaxonmalcolm: Can we repeal the 22nd amendment and give Obama a 3rd term bc no one wants Clinton vs Trump,Clinton,MI,negative,-0.669856,5/11/16 23:17,0,0
7.31E+17,DonaldJNolan2,"RT @oreillyfactor: Bad week for Clinton: a loss in WV, Trump rising in polls, and she may soon talk to the FBI. It'll be hard for her to tu‰Û_",Clinton,MI,neutral,-0.802712,5/11/16 23:17,0,0
7.31E+17,CCNService,RT @ttechsan: @SandraALTX Im no Trump fan Im Christian Yet 2 not vote Trump is voting Hillary Protest non vote gave us 4 more yrs of BO How‰Û_,Clinton,LA,neutral,-0.805398,5/11/16 23:17,0,0
7.31E+17,RebeccaShabad,RT @ByronYork: Trump to @greta on tax returns: 'At the right time I'll release them. I hope to release them. I'd love to release them.',Trump,WA,positive,0,5/11/16 23:17,0,0
7.31E+17,TheDukeXX99,"RT @ericsmithrocks: 2016: Trump won't win.2017: President Trump can't do that, can he?2018: You watching The Hunger Games tonight? I ho‰Û_",Trump,MI,negative,-0.286769,5/11/16 23:17,0,0
7.31E+17,Jefferyshicks,RT @Vote4TrumpUSA: RETWEET IF YOU ARE VOTING FOR DONALD TRUMP 100%!!!! https://t.co/ObnGuzk8l8,Trump,NV,neutral,0.365667,5/11/16 23:17,0,0
7.31E+17,rakos1,"@MichaelCohen212 Holy crappy,  you really Are a sleaze all.  My compliments.  You SHOULD be Trump's lawyer",Trump,NJ,neutral,0,5/11/16 23:17,0,0
7.31E+17,erotao,RT @NorCalCrush: Trump voters earn more and are better educated than the typical American https://t.co/iF6TJXdRYC via @qz,Trump,CA,neutral,0.732439,5/11/16 23:17,0,0
7.31E+17,BeauBiden2024,"RT @HillaryClinton: Trump's policies that affect women are even more offensive than his comments on women‰ÛÓand that's saying something.http‰Û_",Clinton,DE,negative,-0.45315,5/11/16 23:17,0,0
7.31E+17,Lewcas58,RT @elizabethforma: .@realDonaldTrump: Your policies are dangerous. Your words are reckless. Your record is embarrassing. And your free rid‰Û_,Trump,NY,neutral,-0.106039,5/11/16 23:17,0,0
7.31E+17,PennyArcadeOhio,@JustinTaylorBE @realDonaldTrump Do you think there's an algorithm that generates these tweets?,Trump,OH,positive,0.254466,5/11/16 23:17,0,0
7.31E+17,RealCinders2,"R U kidding me Saying Hillary is ""drained"" from fighting two people Sanders &amp; Trump ,,Trump just put down fights with 16 AND LOOKS STRONG",Sanders,AK,negative,-0.20026,5/11/16 23:17,0,0
7.31E+17,LivingOnChi,@Teens4BernieNVA Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/GVF8QMjqsn,Sanders,MA,negative,-0.355411,5/11/16 23:17,0,0
7.31E+17,tonecop45,Hillary's Lies Exposed to the World https://t.co/zgFVJh4XKb via @YouTube,Clinton,TX,negative,0,5/11/16 23:17,0,0
7.31E+17,Harry_Norris_,"RT @YahBoyAang: Trump will make America look like Ba-Sing-Se with his border plans.",Trump,TX,neutral,0,5/11/16 23:17,0,0
7.31E+17,ajain31,"@juju_ebooks RT Thanks for electing HILLARY as 45th US President by NOT voting 4 TRUMP &amp; defeating him in 2016. https://t.co/lpfyuDQPGa",Clinton,TX,neutral,0,5/11/16 23:17,0,0
7.31E+17,JohnMize1,@NRO @realDonaldTrump A vow of silence?,Trump,GA,negative,0,5/11/16 23:17,0,0
7.31E+17,RoTheMango,"RT @BernieSanders: For months, Bernie has out-polled Hillary Clinton against Donald Trump, and often by extraordinarily large margins. http‰Û_",Sanders,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,Angelmdunn1961,RT @PolyPatriot: YES!!! _ÙÔç_Ùè__Ùà__ÙàüFormer House Speaker Gingrich endorses Trump | Fox News |  https://t.co/QRGCTkF0fF,Trump,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,gracny,"RT @AnnCoulter: America, 2016 (Pre-Trump!) https://t.co/lu5mGYqj6q",Trump,NY,neutral,0,5/11/16 23:17,0,0
7.31E+17,kateforster_,@meg_forster we get to see Bill Clinton together next Friday!!!,Clinton,SD,neutral,0,5/11/16 23:17,0,0
7.31E+17,Luvsorangeroses,RT @WorldForBernie: .@SenWarren Fighting @realDonaldTrump on Twitter isn't enough. You must support @BernieSanders who can beat him. @Hilla‰Û_,Sanders,CA,neutral,-0.145994,5/11/16 23:17,0,0
7.31E+17,JosephERash1,RT @DanScavino: .@JeffSessions warns- if Hillary controls #SCOTUS it would be 'the end of law' in America @SecretsBedard @dcexaminer https:‰Û_,Clinton,OR,neutral,0,5/11/16 23:17,0,0
7.31E+17,ProFromWithin,RT @liciajen: lol OK Hillary....  https://t.co/LlxVXzTAZB,Clinton,IL,neutral,0,5/11/16 23:17,0,0
7.31E+17,Sammy__22,RT @FASILEKA: The media is gonna ignore the fact that Bernie Sanders did this yesterday in Sacramento? https://t.co/LRB3nrDbFp,Sanders,CA,negative,-0.687652,5/11/16 23:17,0,0
7.31E+17,Cruzfor2016,RT @RadicalRW: Flip-Flops Galore Trump Now Saying Banning Muslims Was Just suggestion #Trump2016 #TrumpTrain #NeverTrump #CruzCrew https://‰Û_,Trump,AZ,neutral,0,5/11/16 23:17,0,0
7.31E+17,AARPSC,RT @AARPadvocates: All the more reason why @realDonaldTrump needs to #TakeAStand and share his Social Security plan with voters. https://t.‰Û_,Trump,SC,neutral,0,5/11/16 23:17,0,0
7.31E+17,jsscwilks,RT @CoIlegefessions: If Donald Trump wins the presidency with no background in politics I shouldn't have to graduate college to get a good‰Û_,Trump,GA,neutral,0,5/11/16 23:17,0,0
7.31E+17,NutmegDoug,@NRO @realDonaldTrump How about if they grow up and realize what a good candidate they've got? Reminds me of what traitors did to Goldwater.,Trump,TN,negative,0,5/11/16 23:17,0,0
7.31E+17,KevinPlantz,".@realDonaldTrump You ""love the Vets"" yet you do not support the GI Bill? You are the biggest idiot on the planet.",Trump,CA,neutral,-0.135035,5/11/16 23:17,0,0
7.31E+17,DaisyJags,What? Clinton's Pledge to Cap Child Care Costs at 10% of Income Would Be a Game-Changer https://t.co/24E82cZFqk,Clinton,CO,positive,0.483777,5/11/16 23:17,0,0
7.31E+17,szeminska61,"RT @poor_richard: .@BradThor In ur great FB piece, u note that Trump never mentions the Const/liberty. This is true. I researched it.https‰Û_",Trump,KS,positive,0.487438,5/11/16 23:17,0,0
7.31E+17,Tclayton78,"RT @Libertea2012: RT: Bernie's crazy to stand up for working people, when he could be making MILLIONS giving favors to‰Û_ #BernieStrong https‰Û_",Sanders,OR,neutral,0,5/11/16 23:17,0,0
7.31E+17,DavidFWhitten67,"RT @Glowgrowflow: @CNN said HRC doesn't know how to ""handle"" @SenSanders- I've got an idea or three #DropOutHillary #FeelTheBern #WVPrimary‰Û_",Sanders,ME,neutral,0,5/11/16 23:17,0,0
7.31E+17,LivingOnChi,@MeNursesUnion Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/GVF8QMjqsn,Sanders,MA,negative,0,5/11/16 23:17,0,0
7.31E+17,lweatonNC,"RT @Nickarama1: Trump refuses to release his taxes, says he doesn't think he has any obligation to release them. Not what he thought about‰Û_",Trump,NC,negative,-0.276394,5/11/16 23:17,0,0
7.31E+17,JAMESBAXT,"@FoxNews @realDonaldTrump The IRS just simply keeps eyes on the ones that RED FLAG, are u?",Trump,HI,neutral,0.273729,5/11/16 23:17,0,0
7.31E+17,fran_chambers,DNC chair 'not at all concerned' her party's convention will be divisive despite dispute with Sanders https://t.co/afRUxDhlnS,Sanders,WA,neutral,0,5/11/16 23:17,0,0
7.31E+17,ArgoJournal,"RT @crampell: Trump today seemed to walk back his Muslim immigrant ban, said it's ‰Û÷just a suggestion‰Ûª https://t.co/NCZTdigguJ https://t.co/‰Û_",Trump,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,MishaHoman,"RT @TeaPartyCat: Donald Trump: ""I won't release my tax returns, but they are totally 100% legit, as legit as Trump University. Trust me!""",Trump,KS,neutral,0.633151,5/11/16 23:17,0,0
7.31E+17,razor_cabrone,"#JamesComey #FBIsays he does NOT know what#HillaryClinton means by""#Security #Review""#SpecialReport #FoxNews#ConservativeBlackChick",Clinton,GA,neutral,-0.146176,5/11/16 23:17,0,0
7.31E+17,Amy_Siskind,"Right!?  Sexist much, Bernie? https://t.co/giNStq3mcR",Sanders,NY,negative,0,5/11/16 23:17,0,0
7.31E+17,ARTSYJUDITH,Should war criminal Henry Kissinger Mentor  Presidential Candidate Hillary Clinton? - https://t.co/NqstahSDbM,Clinton,IL,negative,-0.474237,5/11/16 23:17,0,0
7.31E+17,dsdamato,@HillaryClinton's comments about opening up the real-life X-Files have brought me closer to voting than I've ever been ‰÷ù•üè_Ù÷â,Clinton,IL,neutral,0,5/11/16 23:17,0,0
7.31E+17,AmPowerBlog,"Just wow. #MAGA #TrumpTrain #Trump2016 #DonaldTrump #Trump2016 #AlwaysTrump  https://t.co/9IrjJd4k2g",Trump,CA,positive,0,5/11/16 23:17,0,0
7.31E+17,ThatSmartGuy123,"RT @MSNBC: Paris mayor: ""Mr. Trump is so stupid, my God"" https://t.co/UCREJ8Ktjl https://t.co/rE8anVDYyc",Trump,OK,negative,-0.695096,5/11/16 23:17,0,0
7.31E+17,tlwtexas,"RT @actdottv: Trump 'source' says Donald Trump will figure out what his policies are later, after he wins https://t.co/3kyBMp792C https://t‰Û_",Trump,TX,neutral,0.391096,5/11/16 23:17,0,0
7.31E+17,joemcwhinney,"RT @eelawl1966: While Americans can't afford Prescriptions,Hillary's Friends are doing Ok.No Wonder they Bribe her #FeelTheBern https:/‰Û_",Sanders,VA,negative,-0.236541,5/11/16 23:17,0,0
7.31E+17,MicrowavedBageI,@SeanErnst I agree that hypothetical match ups aren't really all that. But the actual primary between Clinton and sanders is showing weaknes,Sanders,TX,negative,-0.645059,5/11/16 23:17,0,0
7.31E+17,JohnWayneMartin,"RT @Loofie68msncom2: CROOKED HILLARY CLINTON mailed this to me,Today I will mail it back to her!#NeverHillary #OnlyTrump VOTE TRUMP! https:‰Û_",Clinton,IL,neutral,0,5/11/16 23:17,0,0
7.31E+17,IsaiOjeda4,"RT @ViewFromWise: ""#DonaldTrump delegate William Johnson is avowed white supremacist - spews violence against blacks"" #gapol #Trump https:/‰Û_",Trump,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,insomniousdream,"To Trump, anti-establishment doesn't mean anti-government; it just means anti-the-people-who-are-currently-running-things. #Trump2016 #AP4LP",Trump,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,ygts55,"RT @HillaryClinton: Trump's policies that affect women are even more offensive than his comments on women‰ÛÓand that's saying something.http‰Û_",Clinton,PA,negative,-0.45315,5/11/16 23:17,0,0
7.31E+17,townhallcom,"Ted Cruz Files Paperwork for Senate Re-Election - On Wednesday,åÊTed CruzåÊfiled theåÊofficial paperwork to run fo... https://t.co/L43ZIAFQWK",Cruz,WA,neutral,0,5/11/16 23:17,0,0
7.31E+17,john_kraak,"Hillary shouldn't play the ""Woman Card"" and the ""Muslim Card"" in the same game. Somebody may notice. #NeverHillary  https://t.co/Ew8titBe8D",Clinton,OH,neutral,-0.337482,5/11/16 23:17,0,0
7.31E+17,ourrepublic76,"What was #trump book called? Art of the ...?Retweet and fill in book title #NeverTrump https://t.co/VmX72Uhbk0",Trump,NH,negative,-0.10897,5/11/16 23:17,0,0
7.31E+17,Muriel395Muriel,Donald named her right! https://t.co/2EWvvfTsjC,Trump,PA,positive,0.393752,5/11/16 23:17,0,0
7.31E+17,PeltSean,@dory_binyon One reason I support Hillary is that Sanders is far to left and Trump is far to right....if that makes sense.,Sanders,MI,positive,0.830018,5/11/16 23:17,0,0
7.31E+17,DestroyCode,RT @OperationOppo: Gov. Jerry Brown says 2016 Democratic nomination is Hillary Clinton‰Ûªs ‰Û÷if she wants‰Ûª https://t.co/uWdOLGKe45 #CAprimary‰Û_,Clinton,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,andygiarnella,BERNIE LAY OFF https://t.co/kUptbvj0z2,Sanders,CT,neutral,0,5/11/16 23:17,0,0
7.31E+17,Roger_Clinton1,RT @Nero: Immigration in Europe is totally out of control. This is what Trump wants to stop in America. Help him! https://t.co/IvfTFoBk9l,Trump,NJ,neutral,0.0200856,5/11/16 23:17,0,0
7.31E+17,Schamber_Matt,RT @jrhennessy: trump is going to be president https://t.co/Pp2d5YZ5Zs,Trump,IL,positive,0,5/11/16 23:17,0,0
7.31E+17,marivicxx,RT @CloydRivers: Hillary 2016. Merica. https://t.co/yOYTHDiHPX,Clinton,OR,neutral,0,5/11/16 23:17,0,0
7.31E+17,brianknewhouse,@realDonaldTrump attorney advised him not to release his taxes while under Audit &amp; @BillKristol _ÙÔü_Ùè_ threw a HissyFitt on @CNN #TrumpTrain,Trump,IL,neutral,0,5/11/16 23:17,0,0
7.31E+17,pastwarranty,@realDonaldTrump you are a joke. #makeamericaembarrassedforyou #gop,Trump,NY,negative,-0.552316,5/11/16 23:17,0,0
7.31E+17,gary4205,"RT @BayShoreIsHome: Trump says we can just ""keep printing money"" and Eric Bolling says everybody should just blindly follow him? #TheFive #‰Û_",Trump,TX,negative,0,5/11/16 23:17,0,0
7.31E+17,dan_thomas763,"RT @immigrant4trump: Hillary is a ""Serial Liar"" Criminal SociopathCrazy Bernie Sanders is a Socialist #FeelTheBern #Trump2016 #VoteTrump h‰Û_",Sanders,MO,neutral,-0.129901,5/11/16 23:17,0,0
7.31E+17,martinjudy46,RT @andreas_aweber: @MikeBates but maybe IRS keep an eye on Donald.,Trump,AZ,negative,0,5/11/16 23:17,0,0
7.31E+17,MorgantonNews,Carson leads Freedom 2-1; end 1st,Carson,NC,neutral,0,5/11/16 23:17,0,0
7.31E+17,Colby_Upham,"RT @WPatterson_15: Fun fact: Hillary Clinton stole over $200,000 of furniture and china from the White House when she left as First Lady",Clinton,NY,negative,0,5/11/16 23:17,0,0
7.31E+17,Cary88888888,"Donald Trump: 'Maybe we should #boycottStarbucks' - https://t.co/oF0f76Ept7 https://t.co/sF5gslsIv6 May 11, 2016 at 06:17PM",Trump,TX,neutral,-0.379798,5/11/16 23:17,0,0
7.31E+17,GayleAlleluia,"@realDonaldTrump couldn't find it, ROTFLMAO!",Trump,IL,negative,0,5/11/16 23:17,0,0
7.31E+17,Nero,All it took was for Cruz SuperPAC checks to stop coming and suddenly #NeverTrump is softening. Gutless frauds--and they think we don't know!,Trump,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,nsimon42_simon,@PHO1962 Kasich is a Gov..has been a senator and can bring Ohio...pay attention,Kasich,FL,neutral,0.253686,5/11/16 23:17,0,0
7.31E+17,txfreethinkerqt,@Em2art  Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/li6E3185b6,Sanders,TX,negative,0,5/11/16 23:17,0,0
7.31E+17,wayneradcliffe,"RT @MittRomney: Mr. Trump, tear down that tax wall. https://t.co/pQUZAJuE0k",Trump,NV,negative,-0.490134,5/11/16 23:17,0,0
7.31E+17,birdysusan1,"RT @SophieInCT: Maybe Bernie, if you hadn't alienated your colleagues &amp; stole data from Hillary, you wouldn't  feel like a ""victim."" https:‰Û_",Sanders,FL,neutral,-0.729232,5/11/16 23:17,0,0
7.31E+17,LivingOnChi,@BernNoticeTV Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/GVF8QMjqsn,Sanders,MA,neutral,-0.355411,5/11/16 23:17,0,0
7.31E+17,AnnieB02,Elizabeth Warren drops mic in Twitter war with Trump (And - I think she may have struck a nerve!!!) https://t.co/fzBdJVqFrM via @HuffPostPol,Trump,OR,neutral,-0.285976,5/11/16 23:17,0,0
7.31E+17,MJGarciaKCMO,"""Donald J. Trump is going to be the next president of the United States,‰Ûù Glenn Beck said. ""And I don‰Ûªt think... https://t.co/7VSnbeL8iU",Trump,KS,neutral,0,5/11/16 23:17,0,0
7.31E+17,cooney68,RT @WakeUpMFers: State Dept Won't Release THESE Hillary Clinton Emails Until After The Election -- How Convenient!~ https://t.co/qqTaFtYN1m,Clinton,IL,neutral,0.312888,5/11/16 23:17,0,0
7.31E+17,sidrosenberg,@MattZoop @realDonaldTrump Don't like either one. Good luck.,Trump,NY,positive,0,5/11/16 23:17,0,0
7.31E+17,angelica974,"#GiveTrumpANickName Don't Blame Me, I'm Voting Hillary",Clinton,FL,neutral,0,5/11/16 23:17,0,0
7.31E+17,solaramericanow,"RT @GodlessNZ: #WednesdayWisdom says we need 2 knock on a million doors!Please call, donate 2 win big in #CA#RunDNC #FeelTheBern https://‰Û_",Sanders,WA,positive,0.62704,5/11/16 23:17,0,0
7.31E+17,__kepaniixo,"RT @ifeelglorious: Donald Trump.Donald T.Don T.Don't.",Trump,CA,neutral,-0.134644,5/11/16 23:17,0,0
7.31E+17,WDlolz99,"RT @BernieSanders: For months, Bernie has out-polled Hillary Clinton against Donald Trump, and often by extraordinarily large margins. http‰Û_",Sanders,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,Tyroist,RT @Mediaite: WATCH: Rick ‰Û÷Hemorrhoids‰Ûª Perry Gives Full Support to ‰Û÷Benign Ass-Cancer‰Ûª Trump on Kimmel https://t.co/xPPxis2fzG https://t.c‰Û_,Trump,WA,positive,0,5/11/16 23:17,0,0
7.31E+17,globalissuesweb,Reality stars and xenophobes: Trump's California delegates mirror their maker https://t.co/dUTTkPFj3p https://t.co/elpPpsNu4d,Trump,CA,neutral,0.302955,5/11/16 23:17,0,0
7.31E+17,bentlyg2003,@worldtwitsaf @hardball   I just want to know something that is truthful and real about #trump  I know the #AllegedBillionaire is dirty.,Trump,NY,neutral,0,5/11/16 23:17,0,0
7.31E+17,CosmoSage,"RT @pplsummit: ""The People's Summit"" has a nice ring to it. https://t.co/yAEuYEFvfE #FeelTheBern #1u https://t.co/bYiC7Wbsjd",Sanders,NJ,neutral,0,5/11/16 23:17,0,0
7.31E+17,Ella_Boo_Bella,"@Shoshanah198 She backs Hillary, which is worse.",Clinton,AL,negative,-0.679116,5/11/16 23:17,0,0
7.31E+17,ClemensVon,"RT @oliverdarcy: Trump says on Fox News he was against Iraq War ""from the beginning."" @Greta doesn't challenge him at all on the claim.",Trump,NY,negative,0,5/11/16 23:17,0,0
7.31E+17,MargieHippely,"RT @DanScavino: REUTERS POLLING EXPLORERMAY 6 - MAY 10 GENERAL@realDonaldTrump +4 ‰Û¢ HRC -5#MakeAmericaGreatAgain #Trump2016 https://t.co‰Û_",Trump,OH,negative,0,5/11/16 23:17,0,0
7.31E+17,bbbk365,@A_G_Moore @HollyBlomberg @BazingaJones @jcolarusso last point.  Fox News raving about WV win.  Run don't walk away from #FeelTheBern.,Sanders,WI,neutral,0,5/11/16 23:17,0,0
7.31E+17,strydr,"@realDonaldTrumpDear Future President Trump...#Sh!tRomney is wantin you 2 tear down the wall because he is looking for a job @MittRomney",Trump,TX,neutral,0,5/11/16 23:17,0,0
7.31E+17,CFRAZIER329,RT @Theresa_Cali: @mitchellvii Agree! I'm thinking tax return stall could be negot technique. Hillary has a lot to release! Once she releas‰Û_,Clinton,GA,neutral,0.624087,5/11/16 23:17,0,0
7.31E+17,berrebi555,"https://t.co/5CsBLMA4IyI heart this story#ImWithHer #HillYes #GiveEmHill #NeverTrump #UniteBlue #StumpTrump #Bridgegate #ChrisChristie",Clinton,CA,neutral,0,5/11/16 23:17,0,0
7.31E+17,shirleyjean1776,RT @ImInviz: Washington Post assigns army of 20 to dig into 'every phase' of Trump's life https://t.co/HltcarmuPr,Trump,PA,positive,0,5/11/16 23:17,0,0
7.31E+17,maskeda21,@sanderswins Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/HueMCxfeGZ,Sanders,WA,neutral,-0.355411,5/11/16 23:17,0,0
7.31E+17,jfranz88,.@BernieSanders tells @missoulian that Montana needs to end its dependence on the fossil fuel industry https://t.co/EMUlcKRxFK #MTnews,Sanders,MT,neutral,0,5/11/16 23:17,0,0
